File,Diaglog,Sentence,Ratio
EN_3090518.txt,246,1189,4.833333333333333
EN_3090521.txt,242,1088,4.4958677685950414
EN_3090523.txt,124,544,4.387096774193548
EN_3090533.txt,303,1211,3.9966996699669965
EN_3090534.txt,297,1186,3.993265993265993
EN_3090545.txt,163,763,4.680981595092025
EN_3090579.txt,260,1081,4.157692307692308
EN_3090598.txt,170,683,4.017647058823529
EN_3090605.txt,298,1221,4.097315436241611
EN_3090606.txt,93,377,4.053763440860215
EN_3090625.txt,457,2187,4.785557986870897
EN_3090632.txt,298,1306,4.382550335570469
EN_3090647.txt,212,990,4.669811320754717
EN_3090672.txt,308,1233,4.003246753246753
EN_3090695.txt,161,728,4.521739130434782
EN_3090697.txt,386,1913,4.955958549222798
EN_3090815.txt,257,1096,4.264591439688716
EN_3090818.txt,323,1453,4.498452012383901
EN_3090820.txt,299,1298,4.34113712374582
EN_3090826.txt,157,758,4.828025477707007
EN_3090830.txt,324,1222,3.771604938271605
EN_3090834.txt,218,923,4.23394495412844
EN_3090835.txt,263,1164,4.425855513307985
EN_3090836.txt,249,1150,4.618473895582329
EN_3090838.txt,236,1105,4.682203389830509
EN_3090842.txt,211,885,4.194312796208531
EN_3090845.txt,175,762,4.354285714285714
EN_3090864.txt,93,377,4.053763440860215
EN_3090865.txt,93,377,4.053763440860215
EN_3090905.txt,198,846,4.2727272727272725
EN_3090925.txt,195,782,4.01025641025641
EN_3090943.txt,320,1760,5.5
EN_3090949.txt,209,853,4.08133971291866
EN_3090960.txt,376,1621,4.3111702127659575
EN_3090980.txt,295,1559,5.284745762711864
EN_3090989.txt,659,2393,3.631259484066768
EN_3091000.txt,190,811,4.268421052631579
EN_3091004.txt,583,2413,4.138936535162951
EN_3091016.txt,290,1161,4.003448275862069
EN_3091024.txt,132,549,4.159090909090909
EN_3091026.txt,410,1751,4.270731707317073
EN_3091031.txt,166,661,3.9819277108433737
EN_3091045.txt,269,1311,4.87360594795539
EN_3091047.txt,323,1287,3.984520123839009
EN_3091055.txt,234,1226,5.239316239316239
EN_3091061.txt,222,883,3.9774774774774775
EN_3091062.txt,144,582,4.041666666666667
EN_3091085.txt,171,779,4.555555555555555
EN_3091087.txt,38,147,3.8684210526315788
EN_3091098.txt,328,1339,4.0823170731707314
EN_3091105.txt,198,803,4.055555555555555
EN_3091107.txt,282,1190,4.219858156028369
EN_3091116.txt,264,1077,4.079545454545454
EN_3091128.txt,406,1570,3.8669950738916254
EN_3091137.txt,347,1517,4.371757925072046
EN_3091142.txt,62,271,4.370967741935484
EN_3091146.txt,255,1238,4.854901960784313
EN_3091148.txt,184,736,4.0
EN_3091157.txt,149,721,4.8389261744966445
EN_3091221.txt,323,1321,4.089783281733746
EN_3091231.txt,160,721,4.50625
EN_3091237.txt,146,658,4.506849315068493
EN_3091242.txt,272,1262,4.639705882352941
EN_3091254.txt,284,1288,4.535211267605634
EN_3091256.txt,274,1331,4.857664233576642
EN_3091267.txt,186,877,4.71505376344086
EN_3091302.txt,379,1659,4.37730870712401
EN_3091313.txt,235,990,4.212765957446808
EN_3091317.txt,208,953,4.581730769230769
EN_3091318.txt,188,890,4.73404255319149
EN_3091329.txt,213,849,3.9859154929577465
EN_3091330.txt,34,131,3.8529411764705883
EN_3091361.txt,136,655,4.8161764705882355
EN_3091365.txt,189,964,5.1005291005291005
EN_30914.txt,256,1286,5.0234375
EN_3091407.txt,313,1315,4.201277955271565
EN_3091492.txt,250,1250,5.0
EN_3091494.txt,250,1250,5.0
EN_3091498.txt,155,661,4.264516129032258
EN_3091522.txt,220,1034,4.7
EN_3091526.txt,173,760,4.393063583815029
EN_3091553.txt,417,1893,4.539568345323741
EN_3091788.txt,110,512,4.654545454545454
EN_3091812.txt,385,1533,3.981818181818182
EN_3091815.txt,276,1421,5.148550724637682
EN_3091816.txt,276,1451,5.257246376811594
EN_3091825.txt,195,891,4.569230769230769
EN_3091829.txt,112,446,3.982142857142857
EN_3091848.txt,184,811,4.407608695652174
EN_3091858.txt,181,863,4.767955801104972
EN_3091859.txt,174,726,4.172413793103448
EN_3091901.txt,498,1075,2.1586345381526106
EN_3091995.txt,235,1106,4.706382978723404
EN_3092024.txt,263,1131,4.300380228136882
EN_3092040.txt,284,1288,4.535211267605634
EN_3092049.txt,237,1212,5.113924050632911
EN_3092050.txt,102,441,4.323529411764706
EN_3092051.txt,165,714,4.327272727272727
EN_3092054.txt,125,510,4.08
EN_3092058.txt,154,827,5.37012987012987
EN_3092063.txt,284,1134,3.992957746478873
EN_3092069.txt,172,841,4.8895348837209305
EN_3092071.txt,233,1027,4.407725321888412
EN_3092084.txt,373,1673,4.485254691689008
EN_3092087.txt,128,577,4.5078125
EN_3092088.txt,174,834,4.793103448275862
EN_3092096.txt,194,873,4.5
EN_3092109.txt,174,729,4.189655172413793
EN_3092145.txt,261,1238,4.743295019157088
EN_3092149.txt,275,1161,4.221818181818182
EN_3092153.txt,420,1928,4.59047619047619
EN_3092180.txt,245,1162,4.742857142857143
EN_3092202.txt,91,360,3.956043956043956
EN_3092214.txt,267,1235,4.6254681647940075
EN_3092217.txt,151,634,4.198675496688741
EN_3092257.txt,285,1214,4.2596491228070175
EN_3092263.txt,224,1031,4.602678571428571
EN_3092282.txt,361,1709,4.734072022160665
EN_3092353.txt,322,1289,4.003105590062112
EN_3092368.txt,285,1214,4.2596491228070175
EN_3092369.txt,323,1340,4.148606811145511
EN_3092374.txt,395,1707,4.321518987341772
EN_3092379.txt,328,1411,4.301829268292683
EN_3092382.txt,246,1217,4.9471544715447155
EN_3092387.txt,171,680,3.9766081871345027
EN_3092389.txt,220,1031,4.6863636363636365
EN_3092406.txt,347,1675,4.827089337175792
EN_3092407.txt,271,1316,4.856088560885609
EN_3092486.txt,223,1042,4.672645739910314
EN_3092523.txt,358,1432,4.0
EN_3092527.txt,226,987,4.367256637168142
EN_3092550.txt,360,1794,4.983333333333333
EN_3092591.txt,253,1173,4.636363636363637
EN_3092599.txt,209,878,4.2009569377990434
EN_3092640.txt,251,1170,4.661354581673307
EN_3092645.txt,200,842,4.21
EN_3092670.txt,96,451,4.697916666666667
EN_3092675.txt,252,1011,4.011904761904762
EN_3092686.txt,284,1289,4.538732394366197
EN_3092703.txt,256,1157,4.51953125
EN_3092728.txt,207,836,4.038647342995169
EN_3092750.txt,189,964,5.1005291005291005
EN_3092774.txt,283,1288,4.551236749116608
EN_3092781.txt,125,553,4.424
EN_3092791.txt,205,967,4.717073170731707
EN_3092839.txt,198,988,4.98989898989899
EN_3092852.txt,365,1734,4.750684931506849
EN_3092856.txt,289,1416,4.899653979238754
EN_3092858.txt,181,842,4.651933701657459
EN_3092876.txt,182,820,4.5054945054945055
EN_3092886.txt,194,896,4.618556701030927
EN_3092905.txt,184,901,4.896739130434782
EN_3092914.txt,240,1201,5.004166666666666
EN_3092936.txt,297,1331,4.481481481481482
EN_3092941.txt,274,1224,4.467153284671533
EN_3092947.txt,308,1409,4.574675324675325
EN_3092981.txt,311,1303,4.189710610932476
EN_3092983.txt,306,1287,4.205882352941177
EN_3092996.txt,275,1272,4.625454545454545
EN_3093007.txt,299,1356,4.535117056856187
EN_3093011.txt,285,1211,4.249122807017544
EN_3093059.txt,50,202,4.04
EN_3093065.txt,175,720,4.114285714285714
EN_3093151.txt,317,1263,3.9842271293375395
EN_3093157.txt,172,758,4.406976744186046
EN_3093164.txt,239,966,4.041841004184101
EN_3093199.txt,268,1091,4.07089552238806
EN_3093320.txt,110,462,4.2
EN_3093333.txt,357,1493,4.182072829131653
EN_3093335.txt,562,1888,3.3594306049822062
EN_3093352.txt,597,2391,4.005025125628141
EN_3093383.txt,539,2670,4.953617810760668
EN_3093404.txt,310,1442,4.651612903225806
EN_3093412.txt,329,1567,4.762917933130699
EN_3093449.txt,200,945,4.725
EN_3093458.txt,314,1390,4.426751592356688
EN_3093462.txt,245,1157,4.722448979591837
EN_3093497.txt,245,1157,4.722448979591837
EN_3093518.txt,334,1372,4.107784431137724
EN_3093532.txt,227,1048,4.616740088105727
EN_3093534.txt,189,964,5.1005291005291005
EN_3093559.txt,208,933,4.485576923076923
EN_3093565.txt,290,1255,4.327586206896552
EN_3093576.txt,385,1601,4.158441558441559
EN_3093578.txt,354,1471,4.155367231638418
EN_3093579.txt,245,1151,4.697959183673469
EN_3093599.txt,327,1317,4.027522935779817
EN_3093649.txt,314,1339,4.264331210191083
EN_3093656.txt,192,829,4.317708333333333
EN_3093700.txt,129,606,4.6976744186046515
EN_3093713.txt,244,1002,4.10655737704918
EN_3093716.txt,205,923,4.5024390243902435
EN_3093722.txt,348,1445,4.152298850574713
EN_3093756.txt,196,955,4.872448979591836
EN_3093813.txt,311,1302,4.186495176848875
EN_3093824.txt,259,1178,4.5482625482625485
EN_3093825.txt,232,1018,4.387931034482759
EN_3093864.txt,274,1152,4.204379562043796
EN_3093868.txt,744,1475,1.98252688172043
EN_3093869.txt,431,1740,4.037122969837587
EN_3093874.txt,158,717,4.537974683544304
EN_3093895.txt,441,2036,4.616780045351474
EN_3093910.txt,395,1963,4.969620253164557
EN_3093919.txt,288,1257,4.364583333333333
EN_3093923.txt,134,585,4.365671641791045
EN_3093929.txt,109,457,4.192660550458716
EN_3093942.txt,192,1002,5.21875
EN_3093953.txt,253,1257,4.968379446640316
EN_3093984.txt,221,1033,4.67420814479638
EN_3093987.txt,160,648,4.05
EN_3094015.txt,252,1260,5.0
EN_3094022.txt,225,995,4.4222222222222225
EN_3094025.txt,232,1088,4.689655172413793
EN_3094033.txt,178,835,4.691011235955056
EN_3094034.txt,245,1158,4.726530612244898
EN_3094057.txt,169,791,4.680473372781065
EN_3094058.txt,130,549,4.223076923076923
EN_3094073.txt,405,1798,4.439506172839506
EN_3094076.txt,210,989,4.70952380952381
EN_3094084.txt,374,1599,4.275401069518717
EN_3094095.txt,33,127,3.8484848484848486
EN_3094097.txt,220,897,4.077272727272727
EN_30941.txt,227,1009,4.4449339207048455
EN_3094102.txt,185,867,4.686486486486486
EN_3094107.txt,136,665,4.889705882352941
EN_3094118.txt,436,2253,5.16743119266055
EN_3094125.txt,317,1326,4.182965299684542
EN_3094130.txt,227,1110,4.889867841409692
EN_3094145.txt,279,1368,4.903225806451613
EN_3094149.txt,257,1123,4.36964980544747
EN_3094153.txt,346,1486,4.294797687861272
EN_3094154.txt,217,958,4.414746543778802
EN_3094173.txt,262,1203,4.591603053435114
EN_3094175.txt,212,867,4.089622641509434
EN_3094187.txt,230,914,3.973913043478261
EN_3094189.txt,240,1071,4.4625
EN_3094192.txt,446,1986,4.452914798206278
EN_3094201.txt,450,2009,4.464444444444444
EN_3094202.txt,446,1989,4.459641255605381
EN_3094204.txt,319,1451,4.54858934169279
EN_3094207.txt,229,1081,4.720524017467249
EN_3094208.txt,234,1033,4.414529914529915
EN_3094209.txt,274,1257,4.587591240875913
EN_3094215.txt,189,754,3.9894179894179893
EN_3094223.txt,322,1197,3.717391304347826
EN_3094233.txt,324,1633,5.040123456790123
EN_3094235.txt,145,708,4.882758620689655
EN_3094237.txt,165,799,4.842424242424243
EN_3094238.txt,173,744,4.300578034682081
EN_3094244.txt,306,1578,5.1568627450980395
EN_3094245.txt,279,1413,5.064516129032258
EN_3094248.txt,322,1285,3.9906832298136647
EN_3094249.txt,194,892,4.597938144329897
EN_3094250.txt,194,893,4.603092783505154
EN_3094258.txt,422,1819,4.31042654028436
EN_3094259.txt,142,644,4.535211267605634
EN_3094260.txt,315,1433,4.549206349206349
EN_3094263.txt,216,998,4.62037037037037
EN_3094266.txt,244,1191,4.881147540983607
EN_3094269.txt,182,771,4.236263736263736
EN_3094270.txt,278,1184,4.258992805755396
EN_3094271.txt,163,696,4.269938650306749
EN_3094277.txt,251,1110,4.422310756972111
EN_3094278.txt,284,1317,4.637323943661972
EN_3094281.txt,339,1559,4.59882005899705
EN_3094282.txt,348,1388,3.9885057471264367
EN_3094283.txt,127,528,4.15748031496063
EN_3094285.txt,207,1029,4.971014492753623
EN_3094286.txt,207,1024,4.946859903381642
EN_3094291.txt,316,1414,4.474683544303797
EN_3094301.txt,187,822,4.39572192513369
EN_3094307.txt,255,1100,4.313725490196078
EN_3094309.txt,236,954,4.0423728813559325
EN_3094324.txt,163,698,4.282208588957055
EN_3094328.txt,110,453,4.118181818181818
EN_3094330.txt,122,491,4.024590163934426
EN_3094347.txt,139,555,3.9928057553956835
EN_3094374.txt,405,1799,4.441975308641975
EN_3094379.txt,359,1610,4.484679665738161
EN_3094383.txt,270,1090,4.037037037037037
EN_3094408.txt,209,1028,4.91866028708134
EN_3094409.txt,209,1028,4.91866028708134
EN_3094429.txt,174,834,4.793103448275862
EN_3094464.txt,312,1371,4.394230769230769
EN_3094467.txt,379,1565,4.129287598944591
EN_3094487.txt,285,1354,4.750877192982456
EN_30945.txt,304,1245,4.095394736842105
EN_3094529.txt,223,957,4.291479820627803
EN_3094590.txt,203,908,4.472906403940887
EN_3094591.txt,201,896,4.45771144278607
EN_3094605.txt,158,631,3.9936708860759493
EN_3094716.txt,326,2002,6.141104294478527
EN_3094764.txt,212,842,3.9716981132075473
EN_3094765.txt,175,732,4.182857142857143
EN_3094766.txt,175,719,4.1085714285714285
EN_3094767.txt,255,1314,5.152941176470589
EN_3094768.txt,174,747,4.293103448275862
EN_3094769.txt,289,1304,4.5121107266435985
EN_3094771.txt,391,1560,3.989769820971867
EN_3094772.txt,588,1813,3.0833333333333335
EN_3094773.txt,165,786,4.763636363636364
EN_3094775.txt,129,576,4.465116279069767
EN_3094777.txt,249,1171,4.7028112449799195
EN_3094778.txt,113,571,5.053097345132743
EN_3094779.txt,277,1353,4.884476534296029
EN_3094780.txt,279,1303,4.670250896057348
EN_3094781.txt,286,1310,4.580419580419581
EN_3094783.txt,218,1046,4.798165137614679
EN_3094784.txt,262,1178,4.4961832061068705
EN_3094785.txt,293,1317,4.494880546075085
EN_3094786.txt,233,1020,4.377682403433476
EN_3094787.txt,290,1316,4.537931034482758
EN_3094788.txt,318,1365,4.2924528301886795
EN_3094789.txt,285,1212,4.252631578947368
EN_3094790.txt,265,1083,4.086792452830188
EN_3094810.txt,155,855,5.516129032258065
EN_3094816.txt,130,595,4.576923076923077
EN_3094829.txt,327,1522,4.654434250764526
EN_3094857.txt,182,830,4.56043956043956
EN_3094859.txt,197,870,4.416243654822335
EN_3094874.txt,357,1533,4.294117647058823
EN_3094887.txt,129,624,4.837209302325581
EN_3094888.txt,127,615,4.84251968503937
EN_30949.txt,361,1494,4.138504155124654
EN_3094930.txt,236,1018,4.313559322033898
EN_3094947.txt,389,2031,5.221079691516709
EN_3094948.txt,389,2045,5.25706940874036
EN_3094949.txt,210,1436,6.838095238095238
EN_3094950.txt,210,1446,6.885714285714286
EN_3094954.txt,230,1038,4.51304347826087
EN_3094955.txt,195,975,5.0
EN_3094960.txt,284,1287,4.53169014084507
EN_3094988.txt,236,1018,4.313559322033898
EN_3095011.txt,232,942,4.060344827586207
EN_3095013.txt,321,1457,4.538940809968848
EN_3095024.txt,190,968,5.094736842105263
EN_3095025.txt,181,827,4.569060773480663
EN_3095042.txt,290,1326,4.572413793103448
EN_3095048.txt,261,1162,4.452107279693487
EN_3095052.txt,260,1046,4.023076923076923
EN_3095054.txt,191,969,5.0732984293193715
EN_3095090.txt,226,1042,4.610619469026549
EN_3095091.txt,301,1334,4.431893687707642
EN_3095092.txt,191,776,4.06282722513089
EN_3095094.txt,385,1531,3.9766233766233765
EN_3095146.txt,330,1409,4.2696969696969695
EN_3095160.txt,284,1357,4.778169014084507
EN_3095163.txt,220,1023,4.65
EN_3095167.txt,379,1659,4.37730870712401
EN_3095173.txt,326,1493,4.579754601226994
EN_3095188.txt,233,1058,4.540772532188841
EN_3095194.txt,279,1267,4.541218637992832
EN_3095203.txt,491,2228,4.537678207739307
EN_3095209.txt,315,1441,4.574603174603174
EN_3095216.txt,271,1470,5.424354243542435
EN_3095228.txt,278,1267,4.557553956834532
EN_3095242.txt,226,1042,4.610619469026549
EN_3095250.txt,268,1180,4.402985074626866
EN_3095277.txt,176,801,4.551136363636363
EN_3095278.txt,238,996,4.184873949579832
EN_3095280.txt,202,920,4.554455445544554
EN_3095282.txt,428,2018,4.714953271028038
EN_3095283.txt,181,758,4.1878453038674035
EN_3095285.txt,272,1357,4.988970588235294
EN_3095286.txt,159,677,4.2578616352201255
EN_3095288.txt,264,1057,4.003787878787879
EN_3095290.txt,427,1977,4.629976580796253
EN_3095291.txt,153,662,4.326797385620915
EN_3095292.txt,154,707,4.590909090909091
EN_3095338.txt,279,1264,4.530465949820789
EN_3095341.txt,258,1042,4.038759689922481
EN_3095345.txt,385,1604,4.166233766233766
EN_3095351.txt,174,781,4.488505747126437
EN_3095384.txt,376,1568,4.170212765957447
EN_3095385.txt,182,812,4.461538461538462
EN_3095387.txt,311,1337,4.29903536977492
EN_3095388.txt,291,1229,4.223367697594502
EN_3095389.txt,277,1390,5.018050541516246
EN_3095403.txt,415,1914,4.612048192771084
EN_3095406.txt,105,466,4.438095238095238
EN_3095407.txt,113,522,4.619469026548672
EN_3095417.txt,74,311,4.202702702702703
EN_3095426.txt,138,619,4.4855072463768115
EN_3095429.txt,164,743,4.530487804878049
EN_3095441.txt,352,1559,4.4289772727272725
EN_3095445.txt,267,1064,3.9850187265917603
EN_3095453.txt,219,978,4.465753424657534
EN_3095458.txt,337,1717,5.094955489614243
EN_3095548.txt,442,1629,3.68552036199095
EN_3095549.txt,279,1267,4.541218637992832
EN_3095565.txt,243,1049,4.316872427983539
EN_3095569.txt,258,1041,4.034883720930233
EN_30956.txt,181,770,4.254143646408839
EN_3095635.txt,204,967,4.740196078431373
EN_3095668.txt,270,1415,5.2407407407407405
EN_3095671.txt,227,1091,4.8061674008810575
EN_3095672.txt,198,984,4.96969696969697
EN_3095700.txt,219,886,4.045662100456621
EN_3095701.txt,389,1806,4.6426735218509
EN_3095704.txt,394,1607,4.0786802030456855
EN_3095721.txt,255,1291,5.0627450980392155
EN_3095723.txt,255,1269,4.976470588235294
EN_3095747.txt,196,862,4.3979591836734695
EN_3095749.txt,184,770,4.184782608695652
EN_3095756.txt,165,782,4.739393939393939
EN_3095770.txt,278,1268,4.561151079136691
EN_3095784.txt,208,850,4.086538461538462
EN_3095791.txt,343,1400,4.081632653061225
EN_3095795.txt,217,994,4.580645161290323
EN_3095808.txt,224,982,4.383928571428571
EN_3095810.txt,342,1504,4.39766081871345
EN_3095845.txt,255,1281,5.023529411764706
EN_3095865.txt,312,1264,4.051282051282051
EN_3095867.txt,333,1590,4.774774774774775
EN_3095868.txt,333,1558,4.678678678678678
EN_3095878.txt,246,1056,4.2926829268292686
EN_3095882.txt,365,1561,4.276712328767124
EN_3095889.txt,372,1524,4.096774193548387
EN_3095941.txt,358,1576,4.402234636871508
EN_3095958.txt,219,1015,4.634703196347032
EN_3095968.txt,98,398,4.061224489795919
EN_3095972.txt,206,899,4.364077669902913
EN_3095978.txt,232,1094,4.7155172413793105
EN_3095980.txt,231,1082,4.683982683982684
EN_3095984.txt,191,964,5.047120418848167
EN_3095985.txt,234,1158,4.948717948717949
EN_3095987.txt,413,1851,4.481840193704601
EN_3095989.txt,178,838,4.707865168539326
EN_3095990.txt,204,972,4.764705882352941
EN_3095992.txt,247,1276,5.165991902834008
EN_3095993.txt,104,412,3.9615384615384617
EN_3095997.txt,149,677,4.543624161073826
EN_3096001.txt,264,1191,4.511363636363637
EN_3096022.txt,247,1217,4.9271255060728745
EN_3096033.txt,407,1907,4.685503685503686
EN_3096086.txt,180,725,4.027777777777778
EN_3096087.txt,311,1262,4.057877813504823
EN_3096089.txt,272,1179,4.334558823529412
EN_3096095.txt,309,1329,4.300970873786408
EN_3096124.txt,236,990,4.194915254237288
EN_3096129.txt,298,1312,4.402684563758389
EN_3096146.txt,279,1267,4.541218637992832
EN_3096161.txt,199,792,3.979899497487437
EN_3096165.txt,266,1068,4.015037593984962
EN_3096189.txt,238,1138,4.781512605042017
EN_3096190.txt,283,1377,4.865724381625442
EN_3096191.txt,253,1089,4.304347826086956
EN_3096192.txt,231,1057,4.575757575757576
EN_3096239.txt,180,718,3.988888888888889
EN_3096240.txt,323,1525,4.7213622291021675
EN_3096241.txt,305,1207,3.957377049180328
EN_3096244.txt,405,1703,4.204938271604938
EN_3096253.txt,253,1035,4.090909090909091
EN_3096254.txt,124,553,4.459677419354839
EN_3096257.txt,212,877,4.136792452830188
EN_3096283.txt,171,798,4.666666666666667
EN_3096291.txt,229,1008,4.401746724890829
EN_3096293.txt,320,1283,4.009375
EN_3096299.txt,369,1609,4.360433604336043
EN_3096320.txt,35,143,4.085714285714285
EN_3096321.txt,274,1290,4.708029197080292
EN_3096331.txt,178,807,4.533707865168539
EN_3096332.txt,236,1065,4.512711864406779
EN_3096346.txt,259,1127,4.351351351351352
EN_3096349.txt,276,1265,4.583333333333333
EN_3096374.txt,326,1631,5.0030674846625764
EN_3096376.txt,288,1182,4.104166666666667
EN_3096403.txt,261,1141,4.371647509578544
EN_3096421.txt,143,660,4.615384615384615
EN_3096433.txt,94,378,4.0212765957446805
EN_3096507.txt,192,856,4.458333333333333
EN_3096508.txt,46,181,3.9347826086956523
EN_3096523.txt,209,1050,5.023923444976076
EN_3096532.txt,231,1165,5.043290043290043
EN_3096546.txt,478,2214,4.631799163179917
EN_3096547.txt,272,1179,4.334558823529412
EN_3096558.txt,245,1093,4.461224489795918
EN_3096637.txt,208,1047,5.033653846153846
EN_3096638.txt,208,1047,5.033653846153846
EN_3096681.txt,277,1228,4.433212996389892
EN_3096683.txt,185,856,4.627027027027027
EN_3096831.txt,124,515,4.153225806451613
EN_3096834.txt,124,513,4.137096774193548
EN_3096874.txt,356,1493,4.193820224719101
EN_3096890.txt,182,760,4.175824175824176
EN_3096950.txt,255,1027,4.027450980392157
EN_3097020.txt,406,1619,3.9876847290640396
EN_3097034.txt,373,1652,4.428954423592494
EN_3097035.txt,359,1597,4.4484679665738165
EN_3097054.txt,158,659,4.170886075949367
EN_3097117.txt,321,1480,4.610591900311526
EN_3097163.txt,324,1521,4.694444444444445
EN_3097166.txt,312,1267,4.060897435897436
EN_3097177.txt,278,1274,4.58273381294964
EN_3097243.txt,425,1533,3.6070588235294117
EN_3097288.txt,219,940,4.292237442922374
EN_3097326.txt,230,1048,4.556521739130435
EN_3097344.txt,116,544,4.689655172413793
EN_3097349.txt,180,767,4.261111111111111
EN_3097354.txt,135,580,4.296296296296297
EN_3097357.txt,208,868,4.173076923076923
EN_3097383.txt,226,974,4.3097345132743365
EN_3097385.txt,417,1961,4.7026378896882495
EN_3097391.txt,241,1058,4.390041493775934
EN_3097393.txt,214,990,4.626168224299065
EN_3097396.txt,374,1608,4.2994652406417115
EN_3097400.txt,293,1345,4.590443686006826
EN_3097401.txt,293,1335,4.5563139931740615
EN_3097406.txt,175,771,4.405714285714286
EN_3097410.txt,240,1138,4.741666666666666
EN_3097414.txt,212,1046,4.933962264150943
EN_3097415.txt,212,1029,4.85377358490566
EN_3097423.txt,181,744,4.110497237569061
EN_3097435.txt,174,798,4.586206896551724
EN_3097449.txt,239,1091,4.564853556485356
EN_3097450.txt,239,1069,4.472803347280335
EN_3097456.txt,247,1122,4.5425101214574894
EN_3097467.txt,135,566,4.192592592592592
EN_3097477.txt,143,629,4.398601398601398
EN_3097479.txt,217,1077,4.9631336405529956
EN_3097482.txt,193,913,4.730569948186528
EN_3097484.txt,337,1263,3.7477744807121662
EN_3097486.txt,146,582,3.9863013698630136
EN_3097503.txt,378,1579,4.177248677248677
EN_3097513.txt,361,1505,4.1689750692520775
EN_3097515.txt,188,807,4.292553191489362
EN_3097516.txt,255,1183,4.63921568627451
EN_3097520.txt,247,1188,4.809716599190283
EN_3097521.txt,247,1178,4.769230769230769
EN_3097522.txt,253,1120,4.426877470355731
EN_3097523.txt,223,934,4.188340807174888
EN_3097530.txt,245,1162,4.742857142857143
EN_3097532.txt,245,1150,4.6938775510204085
EN_3097542.txt,191,906,4.7434554973821985
EN_3097543.txt,190,900,4.7368421052631575
EN_3097556.txt,306,1361,4.447712418300654
EN_3097575.txt,183,861,4.704918032786885
EN_3097576.txt,183,852,4.655737704918033
EN_3097579.txt,187,822,4.39572192513369
EN_3097580.txt,187,809,4.32620320855615
EN_3097583.txt,272,1035,3.8051470588235294
EN_3097585.txt,272,1032,3.7941176470588234
EN_3097609.txt,387,1691,4.369509043927649
EN_3097651.txt,261,1276,4.888888888888889
EN_3097652.txt,261,1270,4.865900383141763
EN_3097661.txt,193,913,4.730569948186528
EN_3097664.txt,196,808,4.122448979591836
EN_3097667.txt,109,432,3.963302752293578
EN_3097683.txt,204,853,4.181372549019608
EN_3097685.txt,170,945,5.5588235294117645
EN_3097694.txt,225,989,4.395555555555555
EN_3097718.txt,281,1094,3.893238434163701
EN_3097720.txt,482,2396,4.970954356846473
EN_3097745.txt,225,944,4.195555555555556
EN_3097770.txt,349,1554,4.45272206303725
EN_3097772.txt,260,1095,4.211538461538462
EN_3097774.txt,246,1069,4.345528455284553
EN_3097821.txt,160,634,3.9625
EN_3097838.txt,355,1421,4.002816901408451
EN_3097839.txt,320,1373,4.290625
EN_3097840.txt,349,1554,4.45272206303725
EN_3097856.txt,216,908,4.203703703703703
EN_3097863.txt,306,1516,4.954248366013072
EN_3097870.txt,278,1150,4.136690647482014
EN_3097898.txt,158,629,3.981012658227848
EN_3097910.txt,172,686,3.988372093023256
EN_3097932.txt,319,1412,4.4263322884012535
EN_3097935.txt,210,946,4.504761904761905
EN_3097943.txt,365,1618,4.432876712328767
EN_3097951.txt,139,589,4.237410071942446
EN_3097978.txt,321,1438,4.479750778816199
EN_3097986.txt,142,588,4.140845070422535
EN_3097996.txt,338,1535,4.541420118343195
EN_3098006.txt,286,1198,4.188811188811189
EN_3098019.txt,223,996,4.466367713004484
EN_3098040.txt,232,975,4.202586206896552
EN_3098042.txt,456,2170,4.758771929824562
EN_3098093.txt,150,693,4.62
EN_3098094.txt,215,911,4.2372093023255815
EN_3098100.txt,262,1174,4.480916030534351
EN_3098136.txt,370,1525,4.121621621621622
EN_3098152.txt,253,1158,4.5770750988142295
EN_3098153.txt,188,890,4.73404255319149
EN_3098169.txt,270,1122,4.155555555555556
EN_3098171.txt,279,1267,4.541218637992832
EN_3098174.txt,247,1138,4.607287449392713
EN_3098175.txt,333,1535,4.60960960960961
EN_3098177.txt,279,1267,4.541218637992832
EN_3098178.txt,171,848,4.95906432748538
EN_3098189.txt,211,841,3.985781990521327
EN_3098194.txt,134,514,3.8358208955223883
EN_3098196.txt,285,1359,4.768421052631579
EN_3098207.txt,364,1478,4.06043956043956
EN_3098212.txt,294,1339,4.554421768707483
EN_3098220.txt,369,1533,4.154471544715447
EN_3098234.txt,124,496,4.0
EN_3098261.txt,364,1658,4.554945054945055
EN_3098263.txt,401,1799,4.486284289276808
EN_3098272.txt,294,1209,4.112244897959184
EN_3098291.txt,241,1210,5.020746887966805
EN_3098292.txt,241,1203,4.991701244813278
EN_3098308.txt,320,1373,4.290625
EN_3098411.txt,292,1383,4.736301369863014
EN_3098416.txt,354,1414,3.994350282485876
EN_3098420.txt,169,762,4.508875739644971
EN_3098422.txt,243,998,4.106995884773663
EN_3098466.txt,254,1035,4.074803149606299
EN_3098485.txt,303,1214,4.006600660066007
EN_3098486.txt,171,805,4.707602339181286
EN_3098503.txt,286,1168,4.083916083916084
EN_3098505.txt,226,1136,5.0265486725663715
EN_3098506.txt,94,394,4.191489361702128
EN_3098523.txt,203,899,4.428571428571429
EN_3098528.txt,173,832,4.809248554913295
EN_3098529.txt,184,752,4.086956521739131
EN_3098534.txt,214,922,4.308411214953271
EN_3098535.txt,240,1201,5.004166666666666
EN_3098579.txt,204,875,4.28921568627451
EN_3098581.txt,234,1065,4.551282051282051
